"id","CHIIKIKBN","CHIIKIKBN_NAME","JUSHOCD","JUSHONAME","CHIIKINAME","5SAI","3SEDAI","YEAR","SEX","POPLATION","RESULT_ESTFLG"
601250,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"1990",1,"0",0
601252,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"1990",2,"0",0
601254,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"1995",1,"0",0
601256,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"1995",2,"0",0
601258,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2000",1,"92",0
601260,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2000",2,"82",0
601262,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2005",1,"153",0
601264,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2005",2,"144",0
601266,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2010",1,"178",0
601268,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2010",2,"160",0
601270,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2015",1,"188",0
601272,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2015",2,"167",0
601274,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2020",1,"145",0
601276,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","00",1,"2020",2,"126",0
601278,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1980",1,"0",0
601280,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1980",2,"0",0
601282,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1985",1,"0",0
601284,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1985",2,"0",0
601286,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1990",1,"0",0
601288,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1990",2,"0",0
601290,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1995",1,"0",0
601292,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"1995",2,"0",0
601294,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2000",1,"76",0
601296,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2000",2,"66",0
601298,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2005",1,"108",0
601300,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2005",2,"101",0
601302,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2010",1,"181",0
601304,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2010",2,"174",0
601306,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2015",1,"204",0
601308,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2015",2,"185",0
601310,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2020",1,"205",0
601312,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","05",1,"2020",2,"176",0
601314,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1980",1,"0",0
601316,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1980",2,"0",0
601318,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1985",1,"0",0
601320,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1985",2,"0",0
601322,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1990",1,"0",0
601324,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1990",2,"0",0
601326,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1995",1,"0",0
601328,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"1995",2,"0",0
601330,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2000",1,"80",0
601332,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2000",2,"64",0
601334,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2005",1,"82",0
601336,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2005",2,"71",0
601338,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2010",1,"119",0
601340,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2010",2,"104",0
601342,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2015",1,"204",0
601344,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2015",2,"193",0
601346,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2020",1,"212",0
601348,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2020",2,"192",0
601350,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1980",1,"0",0
601352,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1980",2,"0",0
601354,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1985",1,"0",0
601356,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1985",2,"0",0
601358,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1990",1,"0",0
601360,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1990",2,"0",0
601362,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1995",1,"0",0
601364,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"1995",2,"0",0
601366,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2000",1,"125",0
601368,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2000",2,"90",0
601370,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2005",1,"87",0
601372,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2005",2,"68",0
601374,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2010",1,"93",0
601376,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2010",2,"79",0
601378,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2015",1,"939",0
601380,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2015",2,"750",0
601382,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2020",1,"761",0
601384,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2020",2,"686",0
601386,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1980",1,"0",0
601388,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1980",2,"0",0
601390,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1985",1,"0",0
601392,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1985",2,"0",0
601394,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1990",1,"0",0
601396,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1990",2,"0",0
601398,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1995",1,"0",0
601400,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"1995",2,"0",0
601402,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2000",1,"166",0
601404,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2000",2,"115",0
601406,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2005",1,"145",0
601408,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2005",2,"112",0
601410,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2010",1,"113",0
601412,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2010",2,"82",0
601414,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2015",1,"698",0
601416,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2015",2,"558",0
601418,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2020",1,"865",0
601420,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2020",2,"739",0
601422,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1980",1,"0",0
601424,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1980",2,"0",0
601426,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1985",1,"0",0
601428,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1985",2,"0",0
601430,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1990",1,"0",0
601432,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1990",2,"0",0
601434,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1995",1,"0",0
601436,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"1995",2,"0",0
601438,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2000",1,"236",0
601440,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2000",2,"187",0
601442,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2005",1,"208",0
601444,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2005",2,"141",0
601446,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2010",1,"187",0
601448,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2010",2,"160",0
601450,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2015",1,"217",0
601452,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2015",2,"173",0
601454,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2020",1,"288",0
601456,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2020",2,"213",0
601458,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1980",1,"0",0
601460,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1980",2,"0",0
601462,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1985",1,"0",0
601464,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1985",2,"0",0
601466,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1990",1,"0",0
601468,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1990",2,"0",0
601470,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1995",1,"0",0
601472,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"1995",2,"0",0
601474,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2000",1,"241",0
601476,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2000",2,"187",0
601478,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2005",1,"289",0
601480,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2005",2,"244",0
601482,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2010",1,"263",0
601484,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2010",2,"213",0
601486,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2015",1,"270",0
601488,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2015",2,"238",0
601490,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2020",1,"238",0
601492,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2020",2,"178",0
601494,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1980",1,"0",0
601496,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1980",2,"0",0
601498,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1985",1,"0",0
601500,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1985",2,"0",0
601502,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1990",1,"0",0
601504,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1990",2,"0",0
601506,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1995",1,"0",0
601508,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"1995",2,"0",0
601510,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2000",1,"225",0
601512,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2000",2,"228",0
601514,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2005",1,"289",0
601516,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2005",2,"226",0
601518,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2010",1,"365",0
601520,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2010",2,"309",0
601522,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2015",1,"340",0
601524,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2015",2,"281",0
601526,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2020",1,"294",0
601528,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2020",2,"266",0
601530,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1980",1,"0",0
601532,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1980",2,"0",0
601534,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1985",1,"0",0
601536,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1985",2,"0",0
601538,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1990",1,"0",0
601540,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1990",2,"0",0
601542,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1995",1,"0",0
601544,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"1995",2,"0",0
601546,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2000",1,"231",0
601548,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2000",2,"236",0
601550,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2005",1,"243",0
601552,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2005",2,"251",0
601554,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2010",1,"346",0
601556,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2010",2,"255",0
601558,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2015",1,"436",0
601560,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2015",2,"364",0
601562,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2020",1,"373",0
601564,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2020",2,"324",0
601566,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1980",1,"0",0
601568,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1980",2,"0",0
601570,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1985",1,"0",0
601572,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1985",2,"0",0
601574,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1990",1,"0",0
601576,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1990",2,"0",0
601578,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1995",1,"0",0
601580,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"1995",2,"0",0
601582,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2000",1,"281",0
601584,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2000",2,"312",0
601586,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2005",1,"244",0
601588,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2005",2,"246",0
601590,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2010",1,"286",0
601592,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2010",2,"279",0
601594,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2015",1,"417",0
601596,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2015",2,"298",0
601598,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2020",1,"478",0
601600,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2020",2,"385",0
601602,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1980",1,"0",0
601604,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1980",2,"0",0
601606,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1985",1,"0",0
601608,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1985",2,"0",0
601610,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1990",1,"0",0
601612,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1990",2,"0",0
601614,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1995",1,"0",0
601616,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"1995",2,"0",0
601618,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2000",1,"407",0
601620,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2000",2,"462",0
601622,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2005",1,"293",0
601624,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2005",2,"325",0
601626,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2010",1,"271",0
601628,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2010",2,"264",0
601630,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2015",1,"343",0
601632,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2015",2,"314",0
601634,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2020",1,"458",0
601636,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2020",2,"334",0
601638,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1980",1,"0",0
601640,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1980",2,"0",0
601642,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1985",1,"0",0
601644,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1985",2,"0",0
601646,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1990",1,"0",0
601648,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1990",2,"0",0
601650,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1995",1,"0",0
601652,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"1995",2,"0",0
601654,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2000",1,"294",0
601656,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2000",2,"397",0
601658,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2005",1,"422",0
601660,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2005",2,"485",0
601662,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2010",1,"318",0
601664,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2010",2,"341",0
601666,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2015",1,"321",0
601668,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2015",2,"294",0
601670,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2020",1,"376",0
601672,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2020",2,"325",0
601674,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1980",1,"0",0
601676,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1980",2,"0",0
601678,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1985",1,"0",0
601680,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1985",2,"0",0
601682,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1990",1,"0",0
601684,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1990",2,"0",0
601686,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1995",1,"0",0
601688,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"1995",2,"0",0
601690,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2000",1,"238",0
601692,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2000",2,"290",0
601694,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2005",1,"310",0
601696,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2005",2,"409",0
601698,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2010",1,"448",0
601700,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2010",2,"504",0
601702,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2015",1,"365",0
601704,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2015",2,"369",0
601706,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2020",1,"351",0
601708,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2020",2,"306",0
601710,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1980",1,"0",0
601712,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1980",2,"0",0
601714,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1985",1,"0",0
601716,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1985",2,"0",0
601718,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1990",1,"0",0
601720,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1990",2,"0",0
601722,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1995",1,"0",0
601724,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"1995",2,"0",0
601726,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2000",1,"101",0
601728,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2000",2,"154",0
601730,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2005",1,"244",0
601732,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2005",2,"298",0
601734,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2010",1,"330",0
601736,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2010",2,"433",0
601738,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2015",1,"478",0
601740,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2015",2,"534",0
601742,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2020",1,"392",0
601744,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2020",2,"383",0
601746,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1980",1,"0",0
601748,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1980",2,"0",0
601750,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1985",1,"0",0
601752,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1985",2,"0",0
601754,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1990",1,"0",0
601756,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1990",2,"0",0
601758,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1995",1,"0",0
601760,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"1995",2,"0",0
601762,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2000",1,"32",0
601764,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2000",2,"69",0
601766,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2005",1,"102",0
601768,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2005",2,"163",0
601770,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2010",1,"249",0
601772,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2010",2,"306",0
601774,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2015",1,"353",0
601776,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2015",2,"456",0
601778,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2020",1,"501",0
601780,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2020",2,"556",0
601782,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","75",3,"1980",1,"0",0
